p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.41E-42,0.426726724,0.559,0.317,1.02E-37,27,CARMIL1
4.43E-42,0.276242799,0.271,0.106,1.33E-37,27,SOAT1
5.34E-42,0.504061047,0.574,0.345,1.60E-37,27,PAG1
6.57E-42,0.424815952,0.637,0.408,1.97E-37,27,DHX9
7.43E-42,0.284243229,0.334,0.145,2.22E-37,27,LTBP4
8.65E-42,0.302991806,0.392,0.179,2.59E-37,27,ADAMTS9-AS2
8.71E-42,0.419939681,0.786,0.566,2.60E-37,27,KCNQ3
1.38E-41,0.407207169,0.511,0.285,4.14E-37,27,VOPP1
1.90E-41,0.555347843,0.614,0.387,5.68E-37,27,NAALADL2
3.40E-41,0.425235106,0.602,0.374,1.02E-36,27,FAM219A
4.33E-41,0.276824628,0.296,0.123,1.29E-36,27,PAXIP1
4.92E-41,0.337736561,0.412,0.203,1.47E-36,27,IQCB1
5.78E-41,0.36275304,0.462,0.248,1.73E-36,27,SUPT16H
6.76E-41,0.272039144,0.28,0.113,2.02E-36,27,MRE11
1.01E-40,0.421559515,0.58,0.352,3.01E-36,27,FAM171B
1.34E-40,0.374693697,0.518,0.29,4.01E-36,27,PRRT2
1.69E-40,0.284867759,0.282,0.115,5.06E-36,27,CTPS1
2.88E-40,0.386524233,0.501,0.273,8.61E-36,27,EML1
3.35E-40,0.427977276,0.678,0.444,1.00E-35,27,WRN
3.59E-40,0.376176542,0.485,0.259,1.07E-35,27,C3orf58
4.44E-40,0.258305511,0.253,0.098,1.33E-35,27,ZNF100
4.58E-40,0.468056941,0.79,0.606,1.37E-35,27,TBC1D5
5.16E-40,0.312239579,0.355,0.163,1.54E-35,27,PLEKHA7
5.71E-40,0.253161438,0.303,0.127,1.71E-35,27,JAM2
7.02E-40,0.297390149,0.355,0.159,2.10E-35,27,RHOJ
1.18E-39,0.417638141,0.66,0.416,3.53E-35,27,MIR181A1HG
1.22E-39,0.494657182,0.544,0.324,3.66E-35,27,PHYHIPL
1.33E-39,0.403487187,0.415,0.214,3.97E-35,27,SRBD1
1.60E-39,0.410311326,0.508,0.287,4.79E-35,27,ADGRA3
1.70E-39,0.304385506,0.381,0.18,5.08E-35,27,ENOSF1
2.57E-39,0.435639444,0.729,0.517,7.69E-35,27,SREK1
3.23E-39,0.266531637,0.303,0.129,9.65E-35,27,LAMTOR5-AS1
5.92E-39,0.506757034,0.176,0.057,1.77E-34,27,LINC00698
6.30E-39,0.372746865,0.925,0.803,1.88E-34,27,RNF130
7.34E-39,0.40351638,0.786,0.593,2.19E-34,27,PDS5A
1.57E-38,0.392554105,0.76,0.543,4.70E-34,27,HNRNPA2B1
1.61E-38,0.306936367,0.351,0.163,4.81E-34,27,YPEL1
2.21E-38,0.363982181,0.499,0.272,6.62E-34,27,TMTC1
2.46E-38,0.419305822,0.793,0.594,7.37E-34,27,ASAP1
2.82E-38,0.407034102,0.625,0.408,8.43E-34,27,CBX5
3.82E-38,0.283275547,0.335,0.153,1.14E-33,27,TTF1
3.87E-38,0.440009062,0.715,0.5,1.16E-33,27,CTBP2
3.96E-38,0.289991883,0.308,0.135,1.18E-33,27,AC004943.2
4.06E-38,0.26073037,0.303,0.131,1.21E-33,27,ZNF551
4.37E-38,0.265727006,0.283,0.119,1.31E-33,27,CNTFR
4.82E-38,0.401161767,0.632,0.386,1.44E-33,27,NHSL1
5.34E-38,0.309279278,0.381,0.187,1.60E-33,27,AC139795.1
5.77E-38,0.386786081,0.628,0.392,1.72E-33,27,FGFR1
5.77E-38,0.436262167,0.891,0.785,1.73E-33,27,STAG1
1.04E-37,0.307264695,0.358,0.172,3.10E-33,27,CCP110
1.21E-37,0.283007832,0.446,0.225,3.61E-33,27,SEMA5A
1.53E-37,0.402116401,0.877,0.776,4.57E-33,27,FAF1
1.97E-37,0.281750764,0.501,0.262,5.89E-33,27,BCL11A
2.22E-37,0.312312685,0.409,0.208,6.63E-33,27,CENPC
2.61E-37,0.397239214,0.603,0.391,7.79E-33,27,CNOT1
2.62E-37,0.31326195,0.478,0.252,7.83E-33,27,ROR1
2.63E-37,0.332211152,0.377,0.184,7.86E-33,27,MAP2K6
2.83E-37,0.310646774,0.508,0.283,8.46E-33,27,DCBLD2
2.84E-37,0.358179988,0.732,0.482,8.51E-33,27,DIAPH2
3.33E-37,0.309456245,0.473,0.248,9.97E-33,27,EPHA4
3.91E-37,0.275897672,0.334,0.153,1.17E-32,27,SLC16A1
4.79E-37,0.340739819,0.44,0.235,1.43E-32,27,NHLRC2
6.23E-37,0.420301871,0.802,0.612,1.86E-32,27,POU2F1
7.51E-37,0.367329063,0.597,0.373,2.25E-32,27,NUP160
9.40E-37,0.414312276,0.7,0.495,2.81E-32,27,PPP2R5C
1.12E-36,0.357260459,0.446,0.24,3.36E-32,27,CEMIP2
1.22E-36,0.398899325,0.596,0.383,3.65E-32,27,CEP57
1.50E-36,0.280069353,0.191,0.066,4.49E-32,27,GPC3
1.57E-36,0.392367116,0.493,0.282,4.69E-32,27,RAB8B
1.61E-36,0.462106064,0.694,0.509,4.80E-32,27,RAB3GAP2
1.94E-36,0.320718394,0.421,0.221,5.82E-32,27,DCAF16
2.07E-36,0.41554871,0.685,0.482,6.21E-32,27,KPNB1
2.32E-36,0.375258722,0.583,0.356,6.94E-32,27,ST3GAL3
2.69E-36,0.276442586,0.351,0.162,8.04E-32,27,NDST4
4.61E-36,0.285422223,0.489,0.259,1.38E-31,27,TOX3
6.28E-36,0.425735199,0.819,0.669,1.88E-31,27,STOX2
6.40E-36,0.415466839,0.701,0.513,1.91E-31,27,ILF3
6.66E-36,0.290232599,0.312,0.142,1.99E-31,27,AC016831.1
1.93E-35,0.370809816,0.853,0.697,5.77E-31,27,SUZ12P1
1.94E-35,0.36916109,0.596,0.382,5.79E-31,27,PAXBP1
2.40E-35,0.343398062,0.479,0.269,7.19E-31,27,SACS
2.70E-35,0.25375005,0.242,0.097,8.07E-31,27,MIR181A2HG
3.96E-35,0.328158844,0.446,0.246,1.18E-30,27,SIN3A
4.14E-35,0.259639437,0.296,0.131,1.24E-30,27,PARP4
4.23E-35,0.29618713,0.306,0.138,1.27E-30,27,AC073529.1
4.50E-35,0.326554306,0.485,0.268,1.34E-30,27,DOCK1
5.11E-35,0.440675761,0.645,0.43,1.53E-30,27,ACVR2A
5.76E-35,0.390333579,0.793,0.617,1.72E-30,27,LCORL
6.19E-35,0.342312671,0.971,0.936,1.85E-30,27,KMT2C
6.98E-35,0.385298244,0.763,0.562,2.09E-30,27,TAF15
9.57E-35,0.36740512,0.571,0.349,2.86E-30,27,CNTRL
9.98E-35,0.401788875,0.557,0.348,2.99E-30,27,RB1
1.02E-34,0.392008397,0.793,0.61,3.05E-30,27,TCERG1
1.42E-34,0.351449581,0.528,0.32,4.23E-30,27,RALY
2.44E-34,0.353224003,0.547,0.339,7.29E-30,27,H2AFY
2.61E-34,0.38675974,0.781,0.599,7.80E-30,27,KAT6B
4.60E-34,0.333939295,0.727,0.499,1.38E-29,27,CALD1
6.06E-34,0.282385591,0.369,0.185,1.81E-29,27,ADIPOR2
6.77E-34,0.314037723,0.894,0.726,2.02E-29,27,GPM6B
6.81E-34,0.359880188,0.737,0.525,2.04E-29,27,PTPRA
1.04E-33,0.359935132,0.877,0.771,3.10E-29,27,SMARCC1
1.09E-33,0.276527928,0.383,0.192,3.27E-29,27,NEDD4
1.91E-33,0.373986069,0.833,0.663,5.71E-29,27,CERS6
2.10E-33,0.35346797,0.515,0.314,6.29E-29,27,CWF19L2
2.81E-33,0.268894669,0.386,0.196,8.41E-29,27,CENPJ
2.90E-33,0.356323335,0.813,0.623,8.69E-29,27,RBPJ
3.87E-33,0.450672195,0.562,0.358,1.16E-28,27,SCD
6.53E-33,0.276919668,0.355,0.177,1.95E-28,27,DCP2
1.26E-32,0.299087933,0.417,0.217,3.76E-28,27,SEMA3A
1.81E-32,0.318114353,0.383,0.2,5.42E-28,27,ARHGAP33
2.15E-32,0.346712771,0.655,0.44,6.44E-28,27,TPR
2.24E-32,0.284255859,0.378,0.196,6.69E-28,27,DHX40
3.09E-32,0.367871613,0.723,0.529,9.25E-28,27,PKN2
3.30E-32,0.373812865,0.637,0.418,9.88E-28,27,TLE4
5.47E-32,0.28375127,0.432,0.233,1.64E-27,27,TMEM131L
6.03E-32,0.281330396,0.322,0.156,1.80E-27,27,PPM1D
6.73E-32,0.327789381,0.43,0.235,2.01E-27,27,RAI14
2.53E-31,0.263716883,0.299,0.142,7.56E-27,27,SSX2IP
2.67E-31,0.267379073,0.257,0.113,7.99E-27,27,MCM9
4.36E-31,0.402182575,0.681,0.471,1.30E-26,27,GLCCI1
5.10E-31,0.299856318,0.541,0.32,1.52E-26,27,EPHA5
8.15E-31,0.405126303,0.522,0.329,2.44E-26,27,ZHX3
9.89E-31,0.292327243,0.374,0.196,2.96E-26,27,ZDHHC15
1.17E-30,0.283336095,0.478,0.276,3.49E-26,27,EIF2AK2
1.20E-30,0.315835308,0.404,0.222,3.60E-26,27,DOCK11
1.22E-30,0.310580796,0.507,0.306,3.65E-26,27,FBXL5
1.86E-30,0.347571241,0.508,0.312,5.55E-26,27,CCDC138
2.48E-30,0.34678156,0.663,0.468,7.42E-26,27,PDE7A
3.19E-30,0.321910895,0.665,0.436,9.55E-26,27,TMTC2
4.17E-30,0.329534105,0.557,0.351,1.25E-25,27,ASAP2
4.17E-30,0.332110883,0.51,0.318,1.25E-25,27,CNOT10
4.77E-30,0.295301562,0.381,0.203,1.43E-25,27,AMMECR1
6.45E-30,0.264766816,0.354,0.181,1.93E-25,27,DHTKD1
6.96E-30,0.289430297,0.41,0.227,2.08E-25,27,DEPDC5
7.47E-30,0.298473889,0.409,0.23,2.23E-25,27,SCRN1
7.55E-30,0.316041503,0.579,0.367,2.26E-25,27,PRPF4B
8.68E-30,0.334872848,0.51,0.315,2.60E-25,27,FADS2
8.76E-30,0.380675176,0.708,0.531,2.62E-25,27,THOC2
9.02E-30,0.292402556,0.368,0.196,2.70E-25,27,IGF2BP1
1.22E-29,0.333216295,0.6,0.401,3.66E-25,27,HNRNPR
1.29E-29,0.29752085,0.516,0.316,3.85E-25,27,UHRF2
1.50E-29,0.370280838,0.501,0.314,4.50E-25,27,ZRANB3
1.94E-29,0.396993125,0.571,0.375,5.80E-25,27,SMARCA2
2.00E-29,0.263426013,0.322,0.16,5.98E-25,27,PPP2R3C
2.01E-29,0.31731917,0.435,0.252,6.00E-25,27,BCL9
2.18E-29,0.311047589,0.897,0.749,6.53E-25,27,CDH2
2.69E-29,0.327567722,0.363,0.195,8.05E-25,27,ZNF438
2.88E-29,0.307670105,0.466,0.274,8.61E-25,27,G3BP1
4.27E-29,0.320034615,0.617,0.408,1.28E-24,27,BMPR1A
4.78E-29,0.341159927,0.446,0.262,1.43E-24,27,TET1
5.84E-29,0.331975004,0.161,0.058,1.75E-24,27,LINC01317
7.58E-29,0.402307416,0.629,0.45,2.27E-24,27,HS2ST1
8.46E-29,0.272220483,0.398,0.219,2.53E-24,27,MRPS28
1.07E-28,0.273785202,0.398,0.22,3.19E-24,27,KCTD3
1.18E-28,0.304239977,0.371,0.201,3.53E-24,27,KDM2B
1.27E-28,0.334870611,0.701,0.511,3.79E-24,27,SMC5
1.34E-28,0.27734866,0.355,0.188,4.00E-24,27,EFL1
1.49E-28,0.350938712,0.77,0.622,4.46E-24,27,AGO3
1.49E-28,0.277415502,0.516,0.31,4.46E-24,27,SH3PXD2B
1.59E-28,0.351560114,0.639,0.447,4.74E-24,27,REPS1
2.56E-28,0.292039748,0.737,0.514,7.66E-24,27,CHD7
4.29E-28,0.365978237,0.666,0.484,1.28E-23,27,ARID2
4.44E-28,0.319227814,0.426,0.25,1.33E-23,27,OXCT1
6.40E-28,0.291645181,0.473,0.284,1.91E-23,27,SP3
6.52E-28,0.347947716,0.632,0.433,1.95E-23,27,MPDZ
7.70E-28,0.252909146,0.329,0.168,2.30E-23,27,REST
9.80E-28,0.375595546,0.758,0.609,2.93E-23,27,ROCK2
1.01E-27,0.301434969,0.622,0.405,3.01E-23,27,NXN
1.04E-27,0.327296003,0.631,0.433,3.10E-23,27,ASPH
1.19E-27,0.300131498,0.355,0.193,3.57E-23,27,ZFYVE26
1.20E-27,0.296390538,0.504,0.312,3.59E-23,27,UBA2
1.29E-27,0.361778658,0.544,0.369,3.87E-23,27,NUP153
1.33E-27,0.260926897,0.386,0.21,3.99E-23,27,NEK7
1.48E-27,0.344407226,0.55,0.364,4.44E-23,27,NSRP1
1.78E-27,0.313550257,0.44,0.261,5.34E-23,27,SIMC1
3.42E-27,0.361177881,0.709,0.533,1.02E-22,27,NSMCE2
4.23E-27,0.279135508,0.42,0.241,1.27E-22,27,RNF213
9.62E-27,0.298025379,0.449,0.269,2.88E-22,27,KIAA1841
1.24E-26,0.301683694,0.361,0.201,3.71E-22,27,CGGBP1
1.48E-26,0.283510137,0.391,0.223,4.42E-22,27,PDCD4
1.49E-26,0.269185701,0.438,0.256,4.46E-22,27,TTYH3
1.87E-26,0.257268414,0.971,0.889,5.58E-22,27,MSI2
1.93E-26,0.297663415,0.499,0.314,5.77E-22,27,DHX15
2.77E-26,0.38859002,0.639,0.45,8.29E-22,27,NCALD
3.39E-26,0.282963212,0.499,0.304,1.01E-21,27,ZNRF3
3.41E-26,0.292219833,0.424,0.249,1.02E-21,27,CMC2
3.49E-26,0.388741212,0.531,0.344,1.05E-21,27,RFX2
4.96E-26,0.331080797,0.772,0.613,1.48E-21,27,TBL1XR1
7.51E-26,0.335095663,0.64,0.458,2.25E-21,27,NUP214
9.19E-26,0.2868142,0.472,0.29,2.75E-21,27,DIXDC1
1.12E-25,0.268269888,0.553,0.355,3.34E-21,27,SPRED1
1.63E-25,0.351078024,0.812,0.693,4.87E-21,27,ZNF462
1.66E-25,0.294830954,0.623,0.421,4.98E-21,27,FRY
2.33E-25,0.320513013,0.441,0.267,6.96E-21,27,KCNN3
3.61E-25,0.336719677,0.825,0.675,1.08E-20,27,MAP4
3.87E-25,0.422010282,0.855,0.754,1.16E-20,27,WWOX
3.94E-25,0.281335213,0.6,0.394,1.18E-20,27,TRPS1
4.44E-25,0.261653493,0.421,0.247,1.33E-20,27,FOXN2
4.54E-25,0.324099178,0.718,0.555,1.36E-20,27,PPP6R3
1.01E-24,0.262956962,0.424,0.251,3.01E-20,27,RAD21
1.18E-24,0.302981685,0.597,0.414,3.53E-20,27,ARGLU1
1.28E-24,0.336852121,0.87,0.736,3.83E-20,27,BACH2
2.15E-24,0.293716428,0.377,0.216,6.44E-20,27,KLHL13
2.23E-24,0.316331272,0.954,0.889,6.67E-20,27,LUC7L3
2.32E-24,0.273750636,0.496,0.313,6.94E-20,27,THOC1
2.42E-24,0.27451264,0.773,0.572,7.23E-20,27,CDK14
2.54E-24,0.30795367,0.844,0.708,7.60E-20,27,UBR5
2.61E-24,0.375206836,0.609,0.431,7.81E-20,27,SUMF1
2.76E-24,0.303830815,0.802,0.629,8.26E-20,27,ATRNL1
3.16E-24,0.310151936,0.608,0.417,9.44E-20,27,XYLT1
3.16E-24,0.332522254,0.675,0.499,9.45E-20,27,PDS5B
3.33E-24,0.310296177,0.547,0.363,9.97E-20,27,CDK17
4.31E-24,0.291722493,0.841,0.67,1.29E-19,27,PRKCA
4.36E-24,0.26912456,0.368,0.211,1.30E-19,27,ABCB7
4.80E-24,0.307714963,0.689,0.504,1.44E-19,27,ERBIN
6.28E-24,0.254995865,0.351,0.192,1.88E-19,27,PRAG1
7.26E-24,0.251971042,0.354,0.2,2.17E-19,27,NONO
7.69E-24,0.255409063,0.409,0.239,2.30E-19,27,PEA15
1.25E-23,0.339308307,0.712,0.539,3.75E-19,27,SCMH1
2.45E-23,0.259289879,0.459,0.278,7.32E-19,27,TLE1
4.96E-23,0.282423376,0.478,0.305,1.48E-18,27,ZC3H12C
5.17E-23,0.269786371,0.456,0.285,1.55E-18,27,ZNF827
5.27E-23,0.371573875,0.36,0.209,1.58E-18,27,DIRC3
8.46E-23,0.273093172,0.386,0.227,2.53E-18,27,ZMAT1
8.51E-23,0.263380709,0.401,0.24,2.54E-18,27,NUP88
1.14E-22,0.331712632,0.743,0.601,3.41E-18,27,PBRM1
1.15E-22,0.291398092,0.654,0.476,3.45E-18,27,PNN
1.36E-22,0.292521779,0.51,0.341,4.07E-18,27,RIMKLB
1.43E-22,0.27614101,0.492,0.323,4.26E-18,27,TRA2B
1.50E-22,0.281453584,0.435,0.268,4.49E-18,27,USP25
1.56E-22,0.270548396,0.504,0.327,4.67E-18,27,SMAD4
2.01E-22,0.269188023,0.436,0.272,6.01E-18,27,CTCF
2.32E-22,0.291393886,0.583,0.415,6.95E-18,27,NAP1L4
2.75E-22,0.255566117,0.507,0.322,8.21E-18,27,FAM13A
4.05E-22,0.25235578,0.363,0.208,1.21E-17,27,TMTC4
4.80E-22,0.28887456,0.564,0.398,1.44E-17,27,HNRNPH1
5.22E-22,0.314001727,0.609,0.443,1.56E-17,27,DHRSX
6.72E-22,0.25446488,0.455,0.283,2.01E-17,27,IGFBP2
8.09E-22,0.288805666,0.7,0.543,2.42E-17,27,WAC
8.97E-22,0.272163078,0.467,0.305,2.68E-17,27,NAA16
1.16E-21,0.288329705,0.473,0.306,3.48E-17,27,UNK
1.32E-21,0.308017678,0.73,0.589,3.93E-17,27,DYRK1A
2.07E-21,0.289058085,0.489,0.327,6.18E-17,27,DLG5
3.11E-21,0.303365153,0.783,0.664,9.31E-17,27,KDM6A
3.12E-21,0.26691862,0.499,0.334,9.34E-17,27,PPHLN1
3.64E-21,0.277959615,0.642,0.456,1.09E-16,27,SCAF11
3.69E-21,0.288130077,0.551,0.387,1.10E-16,27,MFSD14C
4.14E-21,0.287582396,0.559,0.391,1.24E-16,27,GOLM1
4.27E-21,0.267486645,0.873,0.757,1.28E-16,27,IGF2BP2
4.38E-21,0.271436489,0.502,0.335,1.31E-16,27,RANBP9
9.56E-21,0.319231844,0.613,0.445,2.86E-16,27,MTHFD1L
1.30E-20,0.281898763,0.868,0.779,3.90E-16,27,SRRM2
1.55E-20,0.289724347,0.611,0.438,4.65E-16,27,HIBCH
1.86E-20,0.294595154,0.657,0.505,5.55E-16,27,LUC7L2
1.87E-20,0.256674157,0.398,0.248,5.60E-16,27,FGFR1OP
2.36E-20,0.290342459,0.556,0.394,7.06E-16,27,AGO2
2.72E-20,0.298766155,0.553,0.4,8.15E-16,27,SRSF4
3.35E-20,0.327961853,0.735,0.617,1.00E-15,27,ARID1A
3.40E-20,0.278312879,0.472,0.312,1.02E-15,27,TUBB
3.59E-20,0.281859687,0.711,0.559,1.07E-15,27,FRYL
6.39E-20,0.32367261,0.773,0.661,1.91E-15,27,MARK1
6.88E-20,0.299729802,0.657,0.518,2.06E-15,27,HNRNPU
9.11E-20,0.28741903,0.489,0.337,2.73E-15,27,HNRNPUL1
9.92E-20,0.277968766,0.698,0.555,2.97E-15,27,7-Sep
1.83E-19,0.273452995,0.64,0.478,5.47E-15,27,ALMS1
1.97E-19,0.364678996,0.375,0.23,5.88E-15,27,AL022068.1
2.80E-19,0.300132152,0.634,0.488,8.38E-15,27,MLLT10
2.83E-19,0.255894454,0.603,0.437,8.45E-15,27,YEATS2
2.98E-19,0.278918962,0.894,0.821,8.91E-15,27,REV3L
3.15E-19,0.326553702,0.645,0.5,9.41E-15,27,MEF2A
3.63E-19,0.270188327,0.888,0.804,1.08E-14,27,NCOA1
4.87E-19,0.279522607,0.579,0.419,1.46E-14,27,HNRNPA3
5.28E-19,0.303413294,0.355,0.21,1.58E-14,27,GRM3
7.26E-19,0.273963568,0.7,0.528,2.17E-14,27,ANKRD44
7.58E-19,0.289883599,0.453,0.294,2.27E-14,27,SORCS1
7.84E-19,0.309330925,0.663,0.502,2.35E-14,27,CMSS1
7.94E-19,0.28113336,0.603,0.433,2.38E-14,27,GPR137C
8.26E-19,0.286764258,0.732,0.624,2.47E-14,27,CREBBP
1.36E-18,0.280722647,0.597,0.432,4.06E-14,27,EXOC6
1.42E-18,0.256711447,0.576,0.414,4.24E-14,27,FUBP1
1.61E-18,0.271161778,0.649,0.47,4.81E-14,27,TBL1X
1.96E-18,0.256552644,0.51,0.354,5.87E-14,27,ZNF711
2.10E-18,0.284537657,0.632,0.481,6.27E-14,27,SLC4A7
3.46E-18,0.253933256,0.527,0.372,1.03E-13,27,CSTF3
4.33E-18,0.264011864,0.459,0.312,1.30E-13,27,TDRD3
6.37E-18,0.26143059,0.528,0.37,1.91E-13,27,AP3B1
7.29E-18,0.294879979,0.482,0.334,2.18E-13,27,COMMD10
7.32E-18,0.25686206,0.668,0.518,2.19E-13,27,SCAF8
1.28E-17,0.264975772,0.695,0.547,3.84E-13,27,KAT6A
3.10E-17,0.255172595,0.613,0.456,9.28E-13,27,SPECC1L
3.23E-17,0.257317762,0.588,0.435,9.65E-13,27,IARS
3.99E-17,0.256808228,0.606,0.456,1.19E-12,27,TLK1
4.14E-17,0.335300687,0.692,0.556,1.24E-12,27,RGS7
4.98E-17,0.269080719,0.783,0.68,1.49E-12,27,AGPAT4
6.92E-17,0.262050438,0.45,0.308,2.07E-12,27,SLAIN1
8.74E-16,0.276066453,0.853,0.745,2.61E-11,27,FOXN3
1.05E-15,0.259171096,0.381,0.251,3.15E-11,27,DUSP16
1.11E-15,0.28950389,0.43,0.291,3.31E-11,27,LRRTM3
1.12E-15,0.260384533,0.423,0.293,3.36E-11,27,NR2C2
1.21E-15,0.258778958,0.793,0.687,3.62E-11,27,6-Mar
9.23E-15,0.265400327,0.587,0.454,2.76E-10,27,NEXMIF
2.68E-14,0.281780477,0.634,0.506,8.01E-10,27,ENTPD1-AS1
3.15E-11,0.272659262,0.658,0.57,9.43E-07,27,ACAP2
2.12E-08,0.298368325,0.199,0.128,0.000634162,27,AL357507.1
4.91E-08,0.293819785,0.167,0.104,0.001470001,27,NFATC2
0,2.734253169,0.951,0.06,0,28,LINC01965
0,2.516721552,0.959,0.258,0,28,AL589740.1
0,2.504808662,0.985,0.243,0,28,GLI3
0,2.28668968,0.99,0.313,0,28,SLC1A3
0,2.202128452,0.998,0.602,0,28,SYNE2
0,2.081028822,0.995,0.352,0,28,MEIS2
0,1.986911361,0.907,0.169,0,28,LRRC3B
0,1.983227841,0.983,0.426,0,28,CREB5
0,1.981095988,0.97,0.326,0,28,SHROOM3
0,1.866256684,0.907,0.321,0,28,CDON
0,1.831244723,0.956,0.309,0,28,MPPED2
0,1.500780546,0.745,0.116,0,28,FOXG1
0,1.440884414,0.873,0.265,0,28,COL11A1
0,1.418668744,0.883,0.28,0,28,LINC01158
0,1.389887802,0.822,0.195,0,28,MEGF10
0,1.357869325,0.768,0.184,0,28,PREX2
0,1.288234086,0.726,0.133,0,28,LINC01551
0,1.27976214,0.672,0.083,0,28,SFRP1
0,1.175506102,0.766,0.158,0,28,BOC
0,1.024740171,0.499,0.074,0,28,PDGFD
0,1.019440089,0.695,0.128,0,28,LHX2
0,1.016583855,0.618,0.076,0,28,LIPG
0,0.741174483,0.354,0.034,0,28,PTH2R
0,0.501272187,0.382,0.035,0,28,FZD8
5.44E-308,1.442406071,0.863,0.261,1.63E-303,28,LTBP1
1.50E-307,1.419363162,0.871,0.272,4.50E-303,28,DOK5
1.64E-307,1.307235618,0.745,0.183,4.92E-303,28,SEL1L3
5.45E-301,1.638558787,0.924,0.364,1.63E-296,28,PRKD1
3.45E-296,1.910877724,0.997,0.616,1.03E-291,28,DACH1
2.12E-293,1.31760529,0.865,0.285,6.35E-289,28,EFNB2
2.55E-289,1.602272717,0.97,0.461,7.64E-285,28,ZFHX4
1.42E-287,1.208109525,0.79,0.214,4.25E-283,28,PLCE1
1.88E-287,0.967836681,0.577,0.11,5.63E-283,28,B3GAT2
1.26E-286,1.310152267,0.802,0.231,3.75E-282,28,MOB3B
3.81E-286,1.411914636,0.724,0.184,1.14E-281,28,TMEM132B
7.50E-278,1.153511349,0.756,0.203,2.24E-273,28,GPC4
1.02E-276,1.611308235,0.997,0.743,3.06E-272,28,ZBTB20
1.62E-273,1.5745369,0.99,0.634,4.83E-269,28,NEDD4L
1.56E-265,0.835956818,0.316,0.036,4.68E-261,28,AC109492.1
4.22E-264,0.723098018,0.459,0.074,1.26E-259,28,LAMA3
1.21E-263,0.845754332,0.609,0.129,3.63E-259,28,ARX
3.66E-263,1.165795915,0.768,0.211,1.10E-258,28,PRDM16
3.12E-260,1.628590432,0.975,0.482,9.33E-256,28,PTN
8.77E-260,1.46893714,0.944,0.443,2.62E-255,28,FUT9
5.48E-256,0.599977145,0.355,0.046,1.64E-251,28,IL33
5.63E-252,1.523784315,1,0.763,1.68E-247,28,SOX5
2.90E-247,1.329247328,0.959,0.368,8.67E-243,28,COL4A5
1.50E-246,1.451407378,0.932,0.453,4.48E-242,28,FOXP1
3.28E-245,0.522185534,0.206,0.016,9.81E-241,28,LINC02388
1.19E-243,1.613913271,0.992,0.602,3.56E-239,28,NKAIN3
8.88E-241,0.624915758,0.294,0.034,2.66E-236,28,CASC17
3.16E-238,0.88058767,0.536,0.109,9.44E-234,28,HMGA2
1.26E-237,0.725452067,0.53,0.105,3.76E-233,28,LRP4
3.28E-235,0.651238414,0.433,0.072,9.82E-231,28,CHRDL1
4.50E-232,1.488804621,0.976,0.688,1.35E-227,28,SLC35F1
3.07E-223,1.441352468,0.997,0.849,9.20E-219,28,ADGRB3
3.31E-218,1.433774668,0.953,0.505,9.89E-214,28,FBXL7
2.55E-217,1.081998886,0.834,0.29,7.62E-213,28,KIAA1217
6.00E-215,0.928974976,0.692,0.196,1.79E-210,28,NOTCH2
6.48E-215,0.971307939,0.579,0.141,1.94E-210,28,CDH23
8.56E-215,0.512833715,0.367,0.057,2.56E-210,28,CNGA3
1.76E-213,1.089086143,0.844,0.281,5.26E-209,28,COL4A6
4.29E-213,1.34105396,0.858,0.352,1.28E-208,28,HS6ST2
2.32E-212,0.298965468,0.223,0.022,6.93E-208,28,TFAP2C
4.53E-212,1.391228903,0.998,0.635,1.35E-207,28,PTPRZ1
4.22E-209,1.175596751,0.856,0.34,1.26E-204,28,SNCAIP
6.69E-209,0.823122723,0.457,0.089,2.00E-204,28,AC087564.1
1.71E-208,1.261399725,0.934,0.653,5.10E-204,28,TMEM131
5.47E-206,1.415138836,0.948,0.633,1.64E-201,28,FHOD3
5.00E-202,0.834483609,0.501,0.113,1.50E-197,28,FAM184B
2.16E-201,0.912288936,0.709,0.218,6.45E-197,28,CELSR1
4.41E-198,1.138531201,0.816,0.309,1.32E-193,28,PLCH1
1.37E-197,1.269802482,0.993,0.708,4.09E-193,28,HDAC9
1.95E-197,0.715741618,0.563,0.136,5.83E-193,28,PAX6
1.98E-197,0.479673934,0.234,0.026,5.93E-193,28,LINC02232
2.56E-197,0.681136703,0.491,0.106,7.65E-193,28,LRIG3
6.65E-197,0.875442766,0.582,0.154,1.99E-192,28,TBC1D1
7.49E-192,0.445593702,0.32,0.048,2.24E-187,28,ITGA2
1.50E-191,1.068397601,0.836,0.324,4.47E-187,28,LRIG1
9.44E-191,1.213236081,0.998,0.795,2.82E-186,28,MIR99AHG
4.58E-190,0.886670515,0.577,0.155,1.37E-185,28,GPR156
3.38E-188,1.202151666,0.812,0.346,1.01E-183,28,PELI2
5.59E-185,1.211996638,0.975,0.692,1.67E-180,28,PDE4B
1.49E-184,0.960142844,0.712,0.246,4.45E-180,28,C15orf41
1.25E-182,0.81876214,0.584,0.156,3.73E-178,28,TNFRSF19
6.26E-181,1.149471937,0.959,0.569,1.87E-176,28,LINC00461
7.15E-180,0.854487846,0.609,0.171,2.14E-175,28,BMPR1B
3.06E-179,1.159961567,0.995,0.838,9.16E-175,28,NPAS3
